country,year,primary_energy_consumption,population,energy_per_capita,gdp,energy_per_gdp,coal_co2,share_global_other_co2,temperature_change_from_n2o,cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cement_co2,share_global_cumulative_flaring_co2,consumption_co2,land_use_change_co2,gas_co2,nitrous_oxide,gas_co2_per_capita,share_global_flaring_co2,share_global_luc_co2,co2_including_luc_per_gdp,other_co2_per_capita,share_global_coal_co2,cement_co2,methane_per_capita,co2,co2_including_luc_growth_prct,methane,cumulative_gas_co2,share_of_temperature_change_from_ghg,trade_co2,share_global_co2,temperature_change_from_ghg,other_industry_co2,share_global_cumulative_luc_co2,co2_including_luc,consumption_co2_per_gdp,coal_co2_per_capita,trade_co2_share,cement_co2_per_capita,share_global_cumulative_coal_co2,share_global_co2_including_luc,share_global_cumulative_co2_including_luc,temperature_change_from_co2,co2_growth_abs,cumulative_coal_co2,co2_per_gdp,ghg_per_capita,co2_including_luc_per_capita,co2_per_capita,total_ghg,consumption_co2_per_capita,land_use_change_co2_per_capita,oil_co2,flaring_co2,nitrous_oxide_per_capita,share_global_cumulative_other_co2,ghg_excluding_lucf_per_capita,cumulative_co2_including_luc,share_global_oil_co2,flaring_co2_per_capita,total_ghg_excluding_lucf,co2_growth_prct,co2_including_luc_per_unit_energy,co2_per_unit_energy,cumulative_flaring_co2,co2_including_luc_growth_abs,share_global_gas_co2,share_global_cumulative_co2,cumulative_cement_co2,cumulative_oil_co2,share_global_cumulative_gas_co2,temperature_change_from_ch4,cumulative_other_co2,cumulative_co2,share_global_cumulative_cement_co2,oil_co2_per_capita,hydro_elec_per_capita,other_renewable_electricity,biofuel_elec_per_capita,low_carbon_cons_change_twh,per_capita_electricity,low_carbon_cons_change_pct,oil_share_energy,oil_energy_per_capita,hydro_consumption,low_carbon_electricity,gas_production,electricity_generation,solar_cons_change_pct,gas_cons_change_pct,other_renewables_cons_change_twh,wind_share_energy,energy_cons_change_pct,fossil_cons_change_twh,biofuel_cons_change_twh,gas_share_elec,carbon_intensity_elec,gas_consumption,coal_prod_per_capita,biofuel_share_energy,solar_share_elec,gas_prod_per_capita,gas_energy_per_capita,low_carbon_share_energy,fossil_electricity,solar_elec_per_capita,biofuel_cons_change_pct,electricity_demand,renewables_cons_change_twh,oil_prod_per_capita,wind_electricity,wind_energy_per_capita,renewables_energy_per_capita,renewables_cons_change_pct,renewables_consumption,gas_cons_change_twh,wind_cons_change_twh,other_renewables_share_energy,oil_cons_change_pct,nuclear_share_elec,nuclear_cons_change_twh,electricity_demand_per_capita,gas_electricity,renewables_elec_per_capita,oil_consumption,oil_prod_change_pct,other_renewables_share_elec,hydro_electricity,other_renewables_cons_change_pct,other_renewables_elec_per_capita,solar_energy_per_capita,renewables_electricity,gas_share_energy,other_renewables_share_elec_exc_biofuel,biofuel_electricity,coal_cons_change_pct,coal_prod_change_pct,other_renewables_energy_per_capita,wind_cons_change_pct,coal_consumption,wind_consumption,biofuel_consumption,oil_production,other_renewables_elec_per_capita_exc_biofuel,solar_electricity,nuclear_electricity,coal_share_energy,net_elec_imports_share_demand,low_carbon_energy_per_capita,hydro_cons_change_pct,solar_consumption,fossil_elec_per_capita,fossil_energy_per_capita,wind_elec_per_capita,coal_prod_change_twh,electricity_share_energy,gas_elec_per_capita,other_renewable_consumption,nuclear_cons_change_pct,solar_cons_change_twh,oil_share_elec,fossil_share_energy,fossil_share_elec,coal_elec_per_capita,biofuel_share_elec,greenhouse_gas_emissions,low_carbon_elec_per_capita,nuclear_consumption,net_elec_imports,nuclear_share_energy,low_carbon_share_elec,coal_production,oil_prod_change_twh,oil_cons_change_twh,renewables_share_elec,coal_electricity,fossil_fuel_consumption,biofuel_cons_per_capita,renewables_share_energy,hydro_share_elec,wind_share_elec,nuclear_elec_per_capita,coal_cons_change_twh,oil_elec_per_capita,hydro_energy_per_capita,hydro_share_energy,oil_electricity,gas_prod_change_twh,hydro_cons_change_twh,nuclear_energy_per_capita,low_carbon_consumption,solar_share_energy,fossil_cons_change_pct,gas_prod_change_pct,coal_cons_per_capita,other_renewable_exc_biofuel_electricity,energy_cons_change_twh,coal_share_elec
India,1915,,297584511.0,,334924185600.0,,29.785,,0.001,7956.176,1.874,,,,101.517,0.0,45.452,0.0,,2.221,0.402,,1.024,,0.809,33.142,0.907,240.714,0.0,3.436,,1.055,0.007,,3.318,134.658,,0.1,,,0.484,1.746,1.777,0.002,1.444,402.73,0.099,1.319,0.453,0.111,392.417,,0.341,3.356,,0.153,,0.329,5717.528,1.699,,97.981,4.554,,,,1.21,0.0,0.525,,51.734,0.0,0.004,,454.465,,0.011,,,,,,,,,,,0.0,,,,,,,,,,,,371.532,,,0.0,,,,,,,,42.755,,,,,,,,,,,,,,,,10.841,,,,,,,,,,,3.886,,,,,,12.723,,,,,,,,,,,,4.135,,,,,,,,,,,,,,,,,110.562,1.244,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1916,,297831063.0,,344693997568.0,,30.044,,0.001,8056.977,1.855,,,,100.8,0.0,45.55,0.0,,2.229,0.39,,0.958,,0.81,33.518,-0.253,241.141,0.0,3.399,,0.988,0.007,,3.298,134.318,,0.101,,,0.501,1.697,1.775,0.002,0.376,432.775,0.097,1.324,0.451,0.113,394.301,,0.338,3.473,,0.153,,0.331,5851.847,1.614,,98.532,1.134,,,,-0.341,0.0,0.543,,55.207,0.0,0.004,,487.982,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,374.493,,,0.0,,,,,,,,44.203,,,,,,,,,,,,,,,,3.473,,,,,,,,,,,0.88,,,,,,13.165,,,,,,,,,,,,0.973,,,,,,,,,,,,,,,,,111.536,0.442,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1917,,298077789.0,,338632802304.0,,31.715,,0.001,8157.923,1.82,,,,100.946,0.0,45.651,0.0,,2.221,0.402,,0.971,,0.811,35.02,1.227,241.825,0.0,3.363,,0.987,0.007,,3.278,135.966,,0.106,,,0.518,1.68,1.773,0.002,1.502,464.49,0.103,1.341,0.456,0.117,399.712,,0.339,3.305,,0.153,,0.337,5987.812,1.381,,100.467,4.482,,,,1.649,0.0,0.56,,58.512,0.0,0.004,,523.002,,0.011,,,,,,,,,,,0.0,,,,,,,,,,,,394.972,,,0.0,,,,,,,,42.021,,,,,,,,,,,,,,,,-4.859,,,,,,,,,,,5.556,,,,,,12.526,,,,,,,,,,,,6.197,,,,,,,,,,,,,,,,,117.732,-0.64,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1918,,298421342.0,,295336804352.0,,36.087,,0.001,8258.572,1.786,,,,100.649,0.0,45.756,0.0,,2.213,0.474,,1.122,,0.814,39.359,2.973,243.03,0.0,3.331,,1.125,0.007,,3.259,140.009,,0.121,,,0.539,1.74,1.772,0.002,4.34,500.577,0.133,1.355,0.469,0.132,404.508,,0.337,3.272,,0.153,,0.354,6127.821,1.335,,105.759,12.392,,,,4.042,0.0,0.58,,61.784,0.0,0.004,,562.361,,0.011,,,,,,,,,,,0.0,,,,,,,,,,,,448.882,,,0.0,,,,,,,,41.583,,,,,,,,,,,,,,,,-0.929,,,,,,,,,,,13.78,,,,,,12.409,,,,,,,,,,,,16.224,,,,,,,,,,,,,,,,,133.956,-0.116,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1919,,299273541.0,,335829991424.0,,39.403,,0.001,8359.617,1.751,,,,101.045,0.0,45.868,0.0,,2.255,0.429,,1.449,,0.815,42.975,2.865,244.039,0.0,3.307,,1.417,0.007,,3.241,144.019,,0.132,,,0.565,1.916,1.775,0.002,3.615,539.98,0.128,1.371,0.481,0.144,410.289,,0.338,3.572,,0.153,,0.368,6271.841,1.306,,110.131,9.186,,,,4.011,0.0,0.605,,65.356,0.0,0.004,,605.336,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,488.761,,,0.0,,,,,,,,45.234,,,,,,,,,,,,,,,,9.091,,,,,,,,,,,9.195,,,,,,13.537,,,,,,,,,,,,12.317,,,,,,,,,,,,,,,,,146.273,1.128,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1920,,300639878.0,,309267202048.0,,31.277,,0.001,8623.678,1.684,,,,264.061,0.0,45.991,0.0,,5.736,0.967,,0.998,,0.808,34.868,107.562,242.867,0.0,3.289,,0.986,0.007,,3.285,298.929,,0.104,,,0.579,3.672,1.818,0.002,-8.107,571.257,0.113,1.545,0.994,0.116,464.457,,0.878,3.591,,0.153,,0.335,6570.77,0.995,,100.6,-18.864,,,,154.91,0.0,0.618,,68.947,0.0,0.004,,640.204,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,386.21,,,0.0,,,,,,,,45.26,,,,,,,,,,,,,,,,0.515,,,,,,,,,,,-20.621,,,,,,13.607,,,,,,,,,,,,-30.163,,,,,,,,,,,,,,,,,116.11,0.07,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1921,,302525896.0,,332498599936.0,,33.614,,0.001,8954.995,1.622,,,,331.317,0.0,46.134,0.0,,6.847,1.109,,1.258,,0.812,37.506,23.381,245.727,0.0,3.284,,1.207,0.007,,3.35,368.822,,0.111,,,0.596,4.642,1.879,0.002,2.638,604.871,0.113,1.643,1.219,0.124,496.972,,1.095,3.891,,0.152,,0.344,6939.592,0.979,,104.149,7.564,,,,69.893,0.0,0.635,,72.838,0.0,0.004,,677.709,,0.013,,,,,,,,,,,0.0,,,,,,,,,,,,412.466,,,0.0,,,,,,,,48.746,,,,,,,,,,,,,,,,8.376,,,,,,,,,,,7.468,,,,,,14.747,,,,,,,,,,,,8.672,,,,,,,,,,,,,,,,,124.782,1.14,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1922,,304937193.0,,346716798976.0,,33.104,,0.001,9325.347,1.554,,,,370.352,0.0,46.3,0.0,,7.712,1.175,,1.194,,0.814,36.903,10.42,248.148,0.0,3.283,,1.134,0.008,,3.427,407.255,,0.109,,,0.612,5.055,1.946,0.003,-0.602,637.975,0.106,1.69,1.336,0.121,515.495,,1.215,3.799,,0.152,,0.341,7346.847,0.867,,104.018,-1.606,,,,38.433,0.0,0.65,,76.637,0.0,0.004,,714.613,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,403.008,,,0.0,,,,,,,,47.216,,,,,,,,,,,,,,,,-2.366,,,,,,,,,,,-1.514,,,,,,14.398,,,,,,,,,,,,-1.89,,,,,,,,,,,,,,,,,122.892,-0.349,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1923,,307879422.0,,335551987712.0,,34.231,,0.001,9718.813,1.484,,,,393.467,0.0,46.483,0.0,,8.017,1.286,,1.087,,0.815,37.972,5.938,250.887,0.0,3.282,,1.029,0.008,,3.508,431.439,,0.111,,,0.626,5.018,2.015,0.003,1.069,672.206,0.113,1.712,1.401,0.123,527.206,,1.278,3.741,,0.151,,0.344,7778.286,0.77,,105.876,2.895,,,,24.184,0.0,0.662,,80.378,0.0,0.004,,752.585,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,412.713,,,0.0,,,,,,,,46.085,,,,,,,,,,,,,,,,-1.454,,,,,,,,,,,3.396,,,,,,14.189,,,,,,,,,,,,4.174,,,,,,,,,,,,,,,,,127.066,-0.209,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1924,,310850039.0,,351853707264.0,,36.879,,0.001,10130.572,1.426,,,,411.759,0.0,46.676,0.0,,8.367,1.286,,1.169,,0.817,40.628,4.856,253.91,0.0,3.286,,1.097,0.008,,3.593,452.387,,0.119,,,0.642,5.246,2.085,0.003,2.656,709.086,0.115,1.739,1.455,0.131,540.543,,1.325,3.749,,0.15,,0.353,8230.674,0.774,,109.605,6.995,,,,20.949,0.0,0.676,,84.127,0.0,0.004,,793.213,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,440.39,,,0.0,,,,,,,,45.719,,,,,,,,,,,,,,,,0.164,,,,,,,,,,,7.736,,,,,,14.212,,,,,,,,,,,,9.83,,,,,,,,,,,,,,,,,136.895,0.023,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1925,,313849318.0,,356048699392.0,,36.399,,0.001,10556.992,1.371,,,,426.42,0.0,46.873,0.0,,8.67,1.31,,1.154,,0.817,40.085,3.121,256.344,0.0,3.294,,1.072,0.008,,3.68,466.505,,0.116,,,0.656,5.387,2.156,0.003,-0.543,745.485,0.113,1.751,1.486,0.128,549.459,,1.359,3.686,,0.149,,0.349,8697.178,0.729,,109.545,-1.337,,,,14.118,0.0,0.688,,87.813,0.0,0.004,,833.298,,0.012,,,,,,,,,,,0.0,,,,,,,,,,,,430.546,,,0.0,,,,,,,,44.504,,,,,,,,,,,,,,,,-1.718,,,,,,,,,,,-1.292,,,,,,13.968,,,,,,,,,,,,-1.769,,,,,,,,,,,,,,,,,135.127,-0.244,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1926,,316877536.0,,367478407168.0,,36.568,,0.001,10992.955,1.319,,,,435.962,0.0,47.067,0.0,,8.843,1.295,,1.186,,0.817,39.943,2.015,258.894,0.0,3.305,,1.086,0.008,,3.767,475.905,,0.115,,,0.67,5.529,2.227,0.003,-0.142,782.053,0.109,1.758,1.502,0.126,556.948,,1.376,3.375,,0.149,,0.347,9173.083,0.666,,110.003,-0.355,,,,9.4,0.0,0.7,,91.187,0.0,0.004,,873.24,,0.011,,,,,,,,,,,0.0,,,,,,,,,,,,428.379,,,0.0,,,,,,,,40.372,,,,,,,,,,,,,,,,-8.41,,,,,,,,,,,0.457,,,,,,12.793,,,,,,,,,,,,0.617,,,,,,,,,,,,,,,,,135.744,-1.175,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1927,,319934973.0,,367200010240.0,,38.454,,0.001,11438.602,1.267,,,,445.646,0.0,47.251,0.0,,8.974,1.328,,1.143,,0.818,41.884,2.443,261.777,0.0,3.317,,1.044,0.009,,3.854,487.53,,0.12,,,0.683,5.43,2.295,0.003,1.941,820.507,0.114,1.77,1.524,0.131,566.427,,1.393,3.43,,0.148,,0.353,9660.613,0.619,,112.878,4.86,,,,11.625,0.0,0.711,,94.617,0.0,0.004,,915.124,,0.011,,,,,,,,,,,0.0,,,,,,,,,,,,446.16,,,0.0,,,,,,,,40.641,,,,,,,,,,,,,,,,1.636,,,,,,,,,,,5.156,,,,,,13.002,,,,,,,,,,,,6.998,,,,,,,,,,,,,,,,,142.742,0.209,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1928,,323021910.0,,370912493568.0,,39.257,,0.001,11889.967,1.184,0.812,,,451.366,0.0,47.419,0.0,,9.137,1.325,,1.187,0.289,0.818,40.073,0.802,264.355,0.0,3.332,,1.003,0.009,,3.941,491.439,,0.122,,0.001,0.697,5.499,2.362,0.003,-1.811,859.764,0.108,1.766,1.521,0.124,570.298,,1.397,0.528,,0.147,,0.346,10152.052,0.093,,111.696,-4.323,,,,3.908,0.0,0.72,0.289,95.144,0.0,0.004,,955.197,0.348,0.002,,,,,,,,,,,0.0,,,,,,,,,,,,451.133,,,0.0,,,,,,,,6.193,,,,,,,,,,,,,,,,-84.615,,,,,,,,,,,2.09,,,,,,2.0,,,,,,,,,,,,2.984,,,,,,,,,,,,,,,,,145.726,-11.002,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1929,,326429031.0,,386395996160.0,,40.781,,0.001,12350.828,1.107,0.793,,,460.862,0.0,47.564,0.0,,9.417,1.301,,1.157,0.293,0.819,41.708,2.265,267.185,0.0,3.347,,0.973,0.009,,4.028,502.569,,0.125,,0.001,0.709,5.473,2.427,0.003,1.635,900.545,0.108,1.779,1.54,0.128,580.565,,1.412,0.634,,0.146,,0.35,10654.622,0.102,,114.215,4.08,,,,11.131,0.0,0.728,0.581,95.778,0.0,0.004,,996.905,0.485,0.002,,,,,,,,,,,0.0,,,,,,,,,,,,463.771,,,0.0,,,,,,,,7.375,,,,,,,,,,,,,,,,20.349,,,,,,,,,,,3.886,,,,,,2.407,,,,,,,,,,,,5.662,,,,,,,,,,,,,,,,,151.388,0.407,,,,,,,,,,,,,,,0.0,,,,,,,,,,
India,1930,,330163509.0,,389214797824.0,,41.451,,0.001,12823.163,1.042,0.823,,,472.334,0.0,47.679,0.0,,9.409,1.322,,1.289,0.293,0.817,42.399,2.42,269.84,0.0,3.368,,1.071,0.009,,4.115,514.733,,0.126,,0.001,0.724,5.733,2.493,0.003,0.692,941.996,0.109,1.785,1.559,0.128,589.28,,1.431,0.656,,0.144,,0.35,11169.354,0.109,,115.616,1.658,,,,12.164,0.0,0.737,0.874,96.434,0.0,0.005,,1039.304,0.563,0.002,,,,,,,,,,,0.0,,,,,,,,,,,,466.041,,,0.0,,,,,,,,7.538,,,,,,,,,,,,,,,,3.382,,,,,,,,,,,1.639,,,,,,2.489,,,,,,,,,,,,2.481,,,,,,,,,,,,,,,,,153.87,0.081,,,,,,,,,,,,,,,0.0,,,,,,,,,,
